company_cnae;cnae_section_id;cnae_section_desc;cnae_division_id;cnae_division_desc;cnae_group_id;cnae_group_desc;cnae_class_id;cnae_class_desc;company_cnae_desc
6611802;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.11-8;Administração de bolsas e mercados de balcão organizados;Bolsa de mercadorias
6611803;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.11-8;Administração de bolsas e mercados de balcão organizados;Bolsa de mercadorias e futuros
6611804;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.11-8;Administração de bolsas e mercados de balcão organizados;Administração de mercados de balcão organizados
6612601;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.12-6;Atividades de intermediários em transações de títulos valores mobiliários e mercadorias;Corretoras de títulos e valores mobiliários
6612602;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.12-6;Atividades de intermediários em transações de títulos valores mobiliários e mercadorias;Distribuidoras de títulos e valores mobiliários
6612603;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.12-6;Atividades de intermediários em transações de títulos valores mobiliários e mercadorias;Corretoras de câmbio
6612604;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.12-6;Atividades de intermediários em transações de títulos valores mobiliários e mercadorias;Corretoras de contratos de mercadorias
6612605;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.12-6;Atividades de intermediários em transações de títulos valores mobiliários e mercadorias;Agentes de investimentos em aplicações financeiras
6613400;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.13-4;Administração de cartões de crédito;Administração de cartões de crédito
6619301;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Serviços de liquidação e custódia
6619302;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Correspondentes de instituições financeiras
6619303;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Representações de bancos estrangeiros
6619304;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Caixas eletrônicos
6619305;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Operadoras de cartões de débito
6619399;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.1;Atividades auxiliares dos serviços financeiros;66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente
6621501;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.2;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde;66.21-5;Avaliação de riscos e perdas;Peritos e avaliadores de seguros
6621502;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.2;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde;66.21-5;Avaliação de riscos e perdas;Auditoria e consultoria atuarial
6622300;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.2;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde;66.22-3;Corretores e agentes de seguros de planos de previdência complementar e de saúde;Corretores e agentes de seguros de planos de previdência complementar e de saúde
6629100;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.2;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde;66.29-1;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde não especificadas anteriormente;Atividades auxiliares dos seguros da previdência complementar e dos planos de saúde não especificadas anteriormente
6630400;K;ATIVIDADES FINANCEIRAS DE SEGUROS E SERVIÇOS RELACIONADOS;66;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS SEGUROS PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66.3;Atividades de administração de fundos por contrato ou
comissão;66.30-4;Atividades de administração de fundos por contrato ou
comissão;Atividades de administração de fundos por contrato ou comissão
6810201;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.1;Atividades imobiliárias de imóveis próprios;68.10-2;Atividades imobiliárias de imóveis próprios;Compra e venda de imóveis próprios
6810202;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.1;Atividades imobiliárias de imóveis próprios;68.10-2;Atividades imobiliárias de imóveis próprios;Aluguel de imóveis próprios
6810203;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.1;Atividades imobiliárias de imóveis próprios;68.10-2;Atividades imobiliárias de imóveis próprios;Loteamento de imóveis próprios
6821801;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.2;Atividades imobiliárias por contrato ou comissão;68.21-8;Intermediação na compra venda e aluguel de imóveis;Corretagem na compra e venda e avaliação de imóveis
6821802;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.2;Atividades imobiliárias por contrato ou comissão;68.21-8;Intermediação na compra venda e aluguel de imóveis;Corretagem no aluguel de imóveis
6822600;L;ATIVIDADES IMOBILIÁRIAS;68;ATIVIDADES IMOBILIÁRIAS;68.2;Atividades imobiliárias por contrato ou comissão;68.22-6;Gestão e administração da propriedade imobiliária;Gestão e administração da propriedade imobiliária
6911701;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.1;Atividades jurídicas;69.11-7;Atividades jurídicas exceto cartórios;Serviços advocatícios
6911702;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.1;Atividades jurídicas;69.11-7;Atividades jurídicas exceto cartórios;Atividades auxiliares da justiça
6911703;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.1;Atividades jurídicas;69.11-7;Atividades jurídicas exceto cartórios;Agente de propriedade industrial
6912500;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.1;Atividades jurídicas;69.12-5;Cartórios;Cartórios
6920601;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.2;Atividades de contabilidade consultoria e auditoria contábil e tributária;69.20-6;Atividades de contabilidade consultoria e auditoria contábil e tributária;Atividades de contabilidade
6920602;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;69;ATIVIDADES JURÍDICAS DE CONTABILIDADE E DE AUDITORIA;69.2;Atividades de contabilidade consultoria e auditoria contábil e tributária;69.20-6;Atividades de contabilidade consultoria e auditoria contábil e tributária;Atividades de consultoria e auditoria contábil e tributária
7020400;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;70;ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL;70.2;Atividades de consultoria em gestão empresarial;70.20-4;Atividades de consultoria em gestão empresarial;Atividades de consultoria em gestão empresarial exceto consultoria técnica específica
7111100;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.11-1;Serviços de arquitetura;Serviços de arquitetura
7112000;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.12-0;Serviços de engenharia;Serviços de engenharia
7119701;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;Serviços de cartografia topografia e geodésia
7119702;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;Atividades de estudos geológicos
7119703;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;Serviços de desenho técnico relacionados à arquitetura e engenharia
7119704;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;Serviços de perícia técnica relacionados à segurança do trabalho
7119799;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.1;Serviços de arquitetura e engenharia e atividades técnicas relacionadas;71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente
7120100;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;71;SERVIÇOS DE ARQUITETURA E ENGENHARIA TESTES E ANÁLISES TÉCNICAS;71.2;Testes e análises técnicas;71.20-1;Testes e análises técnicas;Testes e análises técnicas
7210000;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;72;PESQUISA E DESENVOLVIMENTO CIENTÍFICO;72.1;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;72.10-0;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;Pesquisa e desenvolvimento experimental em ciências físicas e naturais
7220700;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;72;PESQUISA E DESENVOLVIMENTO CIENTÍFICO;72.2;Pesquisa e desenvolvimento experimental em ciências sociais e humanas;72.20-7;Pesquisa e desenvolvimento experimental em ciências sociais e humanas;Pesquisa e desenvolvimento experimental em ciências sociais e humanas
7311400;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.11-4;Agências de publicidade;Agências de publicidade
7312200;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.12-2;Agenciamento de espaços para publicidade exceto em veículos de comunicação;Agenciamento de espaços para publicidade exceto em veículos de comunicação
7319001;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.19-0;Atividades de publicidade não especificadas anteriormente;Criação de estandes para feiras e exposições
7319002;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.19-0;Atividades de publicidade não especificadas anteriormente;Promoção de vendas
7319003;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.19-0;Atividades de publicidade não especificadas anteriormente;Marketing direto
7319004;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.19-0;Atividades de publicidade não especificadas anteriormente;Consultoria em publicidade
7319099;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.1;Publicidade;73.19-0;Atividades de publicidade não especificadas anteriormente;Outras atividades de publicidade não especificadas anteriormente
7320300;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;73;PUBLICIDADE E PESQUISA DE MERCADO;73.2;Pesquisas de mercado e de opinião pública;73.20-3;Pesquisas de mercado e de opinião pública;Pesquisas de mercado e de opinião pública
7410202;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.1;Design e decoração de interiores;74.10-2;Design e decoração de interiores;Design de interiores
7410203;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.1;Design e decoração de interiores;74.10-2;Design e decoração de interiores;Desing de produto
7410299;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.1;Design e decoração de interiores;74.10-2;Design e decoração de interiores;Atividades de desing não especificadas anteriormente
7420001;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.2;Atividades fotográficas e similares;74.20-0;Atividades fotográficas e similares;Atividades de produção de fotografias exceto aérea e submarina
7420002;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.2;Atividades fotográficas e similares;74.20-0;Atividades fotográficas e similares;Atividades de produção de fotografias aéreas e submarinas
7420003;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.2;Atividades fotográficas e similares;74.20-0;Atividades fotográficas e similares;Laboratórios fotográficos
7420004;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.2;Atividades fotográficas e similares;74.20-0;Atividades fotográficas e similares;Filmagem de festas e eventos
7420005;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.2;Atividades fotográficas e similares;74.20-0;Atividades fotográficas e similares;Serviços de microfilmagem
7490101;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Serviços de tradução interpretação e similares
7490102;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Escafandria e mergulho
7490103;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
7490104;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários
7490105;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Agenciamento de profissionais para atividades esportivas culturais e artísticas
7490199;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74;OUTRAS ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;74.9;Atividades profissionais científicas e técnicas não especificadas anteriormente;74.90-1;Atividades profissionais científicas e técnicas não especificadas anteriormente;Outras atividades profissionais científicas e técnicas não especificadas anteriormente
7500100;M;ATIVIDADES PROFISSIONAIS CIENTÍFICAS E TÉCNICAS;75;ATIVIDADES VETERINÁRIAS;75.0;Atividades veterinárias;75.00-1;Atividades veterinárias;Atividades veterinárias
7711000;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.1;Locação de meios de transporte sem condutor;77.11-0;Locação de automóveis sem condutor;Locação de automóveis sem condutor
7719501;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.1;Locação de meios de transporte sem condutor;77.19-5;Locação de meios de transporte exceto automóveis sem condutor;Locação de embarcações sem tripulação exceto para fins
recreativos
7719502;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.1;Locação de meios de transporte sem condutor;77.19-5;Locação de meios de transporte exceto automóveis sem condutor;Locação de aeronaves sem tripulação
7719599;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.1;Locação de meios de transporte sem condutor;77.19-5;Locação de meios de transporte exceto automóveis sem condutor;Locação de outros meios de transporte não especificados anteriormente sem condutor
7721700;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.21-7;Aluguel de equipamentos recreativos e esportivos;Aluguel de equipamentos recreativos e esportivos
7722500;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.22-5;Aluguel de fitas de vídeo DVDs e similares;Aluguel de fitas de vídeo DVDs e similares
7723300;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.23-3;Aluguel de objetos do vestuário jóias e acessórios;Aluguel de objetos do vestuário jóias e acessórios
7729201;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.29-2;Aluguel de objetos pessoais e domésticos não especificados anteriormente;Aluguel de aparelhos de jogos eletrônicos
7729202;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.29-2;Aluguel de objetos pessoais e domésticos não especificados anteriormente;Aluguel de móveis utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais
7729203;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.29-2;Aluguel de objetos pessoais e domésticos não especificados anteriormente;Aluguel de material médico
7729299;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.2;Aluguel de objetos pessoais e domésticos;77.29-2;Aluguel de objetos pessoais e domésticos não especificados anteriormente;Aluguel de outros objetos pessoais e domésticos não especificados anteriormente
7731400;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.31-4;Aluguel de máquinas e equipamentos agrícolas sem operador;Aluguel de máquinas e equipamentos agrícolas sem operador
7732201;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.32-2;Aluguel de máquinas e equipamentos para construção sem operador;Aluguel de máquinas e equipamentos para construção sem operador exceto andaimes
7732202;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.32-2;Aluguel de máquinas e equipamentos para construção sem operador;Aluguel de andaimes
7733100;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.33-1;Aluguel de máquinas e equipamentos para escritório;Aluguel de máquinas e equipamentos para escritório
7739001;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.39-0;Aluguel de máquinas e equipamentos não especificados anteriormente;Aluguel de máquinas e equipamentos para extração de minérios e petróleo sem operador
7739002;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;77;ALUGUÉIS NÃO IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77.3;Aluguel de máquinas e equipamentos sem operador;77.39-0;Aluguel de máquinas e equipamentos não especificados anteriormente;Aluguel de equipamentos científicos médicos e hospitalares sem operador
